user_id,model,rank,item_id
AE6DA37MB0JXP,l2r,7,B005CX8JF8
AE6DA37MB0JXP,l2r,8,B0048EJUEQ
AE6DA37MB0JXP,l2r,9,B00513NIU0
AE6DA37MB0JXP,l2r,10,B0030MQJP0
AEGYZ9KQUV859,pop,1,B005C5YZ86
AEGYZ9KQUV859,pop,2,B004E10W0E
AEGYZ9KQUV859,pop,3,B00408AQ98
AEGYZ9KQUV859,pop,4,B004N62M26
AEGYZ9KQUV859,pop,5,B0038KX8S0
AEGYZ9KQUV859,pop,6,B004A8ZT9A
AEGYZ9KQUV859,pop,7,B005CCM48M
AEGYZ9KQUV859,pop,8,B0054H1I7S
AEGYZ9KQUV859,pop,9,B004AYDJM8
AEGYZ9KQUV859,pop,10,B003XVYJ2S
AEGYZ9KQUV859,l2r,1,B004W4M80U
AEGYZ9KQUV859,l2r,2,B004KNWXBM
AEGYZ9KQUV859,l2r,3,B00506DAW4
AEGYZ9KQUV859,l2r,4,B0052XTW5Y
AEGYZ9KQUV859,l2r,5,B004T3G12K
AEGYZ9KQUV859,l2r,6,B0057QN6N0
AEGYZ9KQUV859,l2r,7,B005CX8JF8
AEGYZ9KQUV859,l2r,8,B0048EJUEQ
AEGYZ9KQUV859,l2r,9,B00513NIU0
AEGYZ9KQUV859,l2r,10,B0030MQJP0
AEX6X6W9TI61U,pop,1,B005C5YZ86
AEX6X6W9TI61U,pop,2,B004E10W0E
AEX6X6W9TI61U,pop,3,B00408AQ98
AEX6X6W9TI61U,pop,4,B004N62M26
AEX6X6W9TI61U,pop,5,B0038KX8S0
AEX6X6W9TI61U,pop,6,B004A8ZT9A
AEX6X6W9TI61U,pop,7,B005CCM48M
AEX6X6W9TI61U,pop,8,B0054H1I7S
AEX6X6W9TI61U,pop,9,B004AYDJM8
AEX6X6W9TI61U,pop,10,B003XVYJ2S
AEX6X6W9TI61U,l2r,1,B004W4M80U
AEX6X6W9TI61U,l2r,2,B004KNWXBM
AEX6X6W9TI61U,l2r,3,B00506DAW4
AEX6X6W9TI61U,l2r,4,B0052XTW5Y
AEX6X6W9TI61U,l2r,5,B004T3G12K
AEX6X6W9TI61U,l2r,6,B0057QN6N0
AEX6X6W9TI61U,l2r,7,B005CX8JF8
AEX6X6W9TI61U,l2r,8,B0048EJUEQ
AEX6X6W9TI61U,l2r,9,B00513NIU0
AEX6X6W9TI61U,l2r,10,B0030MQJP0
AEYFI7JW0YNC8,pop,1,B005C5YZ86
AEYFI7JW0YNC8,pop,2,B004E10W0E
AEYFI7JW0YNC8,pop,3,B00408AQ98
AEYFI7JW0YNC8,pop,4,B004N62M26
AEYFI7JW0YNC8,pop,5,B0038KX8S0
AEYFI7JW0YNC8,pop,6,B004A8ZT9A
AEYFI7JW0YNC8,pop,7,B005CCM48M
AEYFI7JW0YNC8,pop,8,B0054H1I7S
AEYFI7JW0YNC8,pop,9,B004AYDJM8
AEYFI7JW0YNC8,pop,10,B003XVYJ2S
AEYFI7JW0YNC8,l2r,1,B004W4M80U
AEYFI7JW0YNC8,l2r,2,B004KNWXBM
AEYFI7JW0YNC8,l2r,3,B00506DAW4
AEYFI7JW0YNC8,l2r,4,B0052XTW5Y
AEYFI7JW0YNC8,l2r,5,B004T3G12K
AEYFI7JW0YNC8,l2r,6,B0057QN6N0
AEYFI7JW0YNC8,l2r,7,B005CX8JF8
AEYFI7JW0YNC8,l2r,8,B0048EJUEQ
AEYFI7JW0YNC8,l2r,9,B00513NIU0
AEYFI7JW0YNC8,l2r,10,B0030MQJP0
AFKDPE93TUL5N,pop,1,B005C5YZ86
AFKDPE93TUL5N,pop,2,B004E10W0E
AFKDPE93TUL5N,pop,3,B00408AQ98
AFKDPE93TUL5N,pop,4,B004N62M26
AFKDPE93TUL5N,pop,5,B0038KX8S0
AFKDPE93TUL5N,pop,6,B004A8ZT9A
AFKDPE93TUL5N,pop,7,B005CCM48M
AFKDPE93TUL5N,pop,8,B0054H1I7S
AFKDPE93TUL5N,pop,9,B004AYDJM8
AFKDPE93TUL5N,pop,10,B003XVYJ2S
AFKDPE93TUL5N,l2r,1,B004W4M80U
AFKDPE93TUL5N,l2r,2,B004KNWXBM
AFKDPE93TUL5N,l2r,3,B00506DAW4
AFKDPE93TUL5N,l2r,4,B0052XTW5Y
AFKDPE93TUL5N,l2r,5,B004T3G12K
AFKDPE93TUL5N,l2r,6,B0057QN6N0
AFKDPE93TUL5N,l2r,7,B005CX8JF8
AFKDPE93TUL5N,l2r,8,B0048EJUEQ
AFKDPE93TUL5N,l2r,9,B00513NIU0
AFKDPE93TUL5N,l2r,10,B0030MQJP0
AFUQ93IMBSVR4,pop,1,B005C5YZ86
AFUQ93IMBSVR4,pop,2,B004E10W0E
AFUQ93IMBSVR4,pop,3,B00408AQ98
AFUQ93IMBSVR4,pop,4,B004N62M26
AFUQ93IMBSVR4,pop,5,B0038KX8S0
AFUQ93IMBSVR4,pop,6,B004A8ZT9A
AFUQ93IMBSVR4,pop,7,B005CCM48M
AFUQ93IMBSVR4,pop,8,B0054H1I7S
AFUQ93IMBSVR4,pop,9,B004AYDJM8
AFUQ93IMBSVR4,pop,10,B003XVYJ2S
AFUQ93IMBSVR4,l2r,1,B004W4M80U
AFUQ93IMBSVR4,l2r,2,B004KNWXBM
AFUQ93IMBSVR4,l2r,3,B00506DAW4
AFUQ93IMBSVR4,l2r,4,B0052XTW5Y
AFUQ93IMBSVR4,l2r,5,B004T3G12K
AFUQ93IMBSVR4,l2r,6,B0057QN6N0
AFUQ93IMBSVR4,l2r,7,B005CX8JF8
AFUQ93IMBSVR4,l2r,8,B0048EJUEQ
AFUQ93IMBSVR4,l2r,9,B00513NIU0
AFUQ93IMBSVR4,l2r,10,B0030MQJP0
AG17ES9DSRXA1,pop,1,B005C5YZ86
AG17ES9DSRXA1,pop,2,B004E10W0E
AG17ES9DSRXA1,pop,3,B00408AQ98
AG17ES9DSRXA1,pop,4,B004N62M26
AG17ES9DSRXA1,pop,5,B0038KX8S0
AG17ES9DSRXA1,pop,6,B004A8ZT9A
AG17ES9DSRXA1,pop,7,B005CCM48M
AG17ES9DSRXA1,pop,8,B0054H1I7S
AG17ES9DSRXA1,pop,9,B004AYDJM8
AG17ES9DSRXA1,pop,10,B003XVYJ2S
AG17ES9DSRXA1,l2r,1,B004W4M80U
AG17ES9DSRXA1,l2r,2,B004KNWXBM
AG17ES9DSRXA1,l2r,3,B00506DAW4
AG17ES9DSRXA1,l2r,4,B0052XTW5Y
AG17ES9DSRXA1,l2r,5,B004T3G12K
AG17ES9DSRXA1,l2r,6,B0057QN6N0
AG17ES9DSRXA1,l2r,7,B005CX8JF8
AG17ES9DSRXA1,l2r,8,B0048EJUEQ
AG17ES9DSRXA1,l2r,9,B00513NIU0
AG17ES9DSRXA1,l2r,10,B0030MQJP0
AGCQUDUCJRV0B,pop,1,B005C5YZ86
AGCQUDUCJRV0B,pop,2,B004E10W0E
AGCQUDUCJRV0B,pop,3,B00408AQ98
AGCQUDUCJRV0B,pop,4,B004N62M26
AGCQUDUCJRV0B,pop,5,B0038KX8S0
AGCQUDUCJRV0B,pop,6,B004A8ZT9A
AGCQUDUCJRV0B,pop,7,B005CCM48M
AGCQUDUCJRV0B,pop,8,B0054H1I7S
AGCQUDUCJRV0B,pop,9,B004AYDJM8
AGCQUDUCJRV0B,pop,10,B003XVYJ2S
AGCQUDUCJRV0B,l2r,1,B004W4M80U
AGCQUDUCJRV0B,l2r,2,B004KNWXBM
AGCQUDUCJRV0B,l2r,3,B00506DAW4
AGCQUDUCJRV0B,l2r,4,B0052XTW5Y
AGCQUDUCJRV0B,l2r,5,B004T3G12K
AGCQUDUCJRV0B,l2r,6,B0057QN6N0
AGCQUDUCJRV0B,l2r,7,B005CX8JF8
AGCQUDUCJRV0B,l2r,8,B0048EJUEQ
AGCQUDUCJRV0B,l2r,9,B00513NIU0
AGCQUDUCJRV0B,l2r,10,B0030MQJP0
AGEY1DG8JFBGI,pop,1,B005C5YZ86
AGEY1DG8JFBGI,pop,2,B004E10W0E
AGEY1DG8JFBGI,pop,3,B00408AQ98
AGEY1DG8JFBGI,pop,4,B004N62M26
AGEY1DG8JFBGI,pop,5,B0038KX8S0
AGEY1DG8JFBGI,pop,6,B004A8ZT9A
AGEY1DG8JFBGI,pop,7,B005CCM48M
AGEY1DG8JFBGI,pop,8,B0054H1I7S
AGEY1DG8JFBGI,pop,9,B004AYDJM8
AGEY1DG8JFBGI,pop,10,B003XVYJ2S
AGEY1DG8JFBGI,l2r,1,B004W4M80U
AGEY1DG8JFBGI,l2r,2,B004KNWXBM
AGEY1DG8JFBGI,l2r,3,B00506DAW4
AGEY1DG8JFBGI,l2r,4,B0052XTW5Y
AGEY1DG8JFBGI,l2r,5,B004T3G12K
AGEY1DG8JFBGI,l2r,6,B0057QN6N0
AGEY1DG8JFBGI,l2r,7,B005CX8JF8
AGEY1DG8JFBGI,l2r,8,B0048EJUEQ
AGEY1DG8JFBGI,l2r,9,B00513NIU0
AGEY1DG8JFBGI,l2r,10,B0030MQJP0
AGFGY4EJ37VS2,pop,1,B005C5YZ86
AGFGY4EJ37VS2,pop,2,B004E10W0E
AGFGY4EJ37VS2,pop,3,B00408AQ98
AGFGY4EJ37VS2,pop,4,B004N62M26
AGFGY4EJ37VS2,pop,5,B0038KX8S0
AGFGY4EJ37VS2,pop,6,B004A8ZT9A
AGFGY4EJ37VS2,pop,7,B005CCM48M
AGFGY4EJ37VS2,pop,8,B0054H1I7S
AGFGY4EJ37VS2,pop,9,B004AYDJM8
AGFGY4EJ37VS2,pop,10,B003XVYJ2S
AGFGY4EJ37VS2,l2r,1,B004W4M80U
AGFGY4EJ37VS2,l2r,2,B004KNWXBM
AGFGY4EJ37VS2,l2r,3,B00506DAW4
AGFGY4EJ37VS2,l2r,4,B0052XTW5Y
AGFGY4EJ37VS2,l2r,5,B004T3G12K
AGFGY4EJ37VS2,l2r,6,B0057QN6N0
AGFGY4EJ37VS2,l2r,7,B005CX8JF8
AGFGY4EJ37VS2,l2r,8,B0048EJUEQ
AGFGY4EJ37VS2,l2r,9,B00513NIU0
AGFGY4EJ37VS2,l2r,10,B0030MQJP0
AGHCHSSFI3YAI,pop,1,B005C5YZ86
AGHCHSSFI3YAI,pop,2,B004E10W0E
AGHCHSSFI3YAI,pop,3,B00408AQ98
AGHCHSSFI3YAI,pop,4,B004N62M26
AGHCHSSFI3YAI,pop,5,B0038KX8S0
AGHCHSSFI3YAI,pop,6,B004A8ZT9A
AGHCHSSFI3YAI,pop,7,B005CCM48M
AGHCHSSFI3YAI,pop,8,B0054H1I7S
AGHCHSSFI3YAI,pop,9,B004AYDJM8
AGHCHSSFI3YAI,pop,10,B003XVYJ2S
AGHCHSSFI3YAI,l2r,1,B004W4M80U
AGHCHSSFI3YAI,l2r,2,B004KNWXBM
AGHCHSSFI3YAI,l2r,3,B00506DAW4
AGHCHSSFI3YAI,l2r,4,B0052XTW5Y
AGHCHSSFI3YAI,l2r,5,B004T3G12K
AGHCHSSFI3YAI,l2r,6,B0057QN6N0
AGHCHSSFI3YAI,l2r,7,B005CX8JF8
AGHCHSSFI3YAI,l2r,8,B0048EJUEQ
AGHCHSSFI3YAI,l2r,9,B00513NIU0
AGHCHSSFI3YAI,l2r,10,B0030MQJP0
AGSGL6VT17RE0,pop,1,B005C5YZ86
AGSGL6VT17RE0,pop,2,B004E10W0E
AGSGL6VT17RE0,pop,3,B00408AQ98
AGSGL6VT17RE0,pop,4,B004N62M26
AGSGL6VT17RE0,pop,5,B0038KX8S0
AGSGL6VT17RE0,pop,6,B004A8ZT9A
AGSGL6VT17RE0,pop,7,B005CCM48M
AGSGL6VT17RE0,pop,8,B0054H1I7S
AGSGL6VT17RE0,pop,9,B004AYDJM8
AGSGL6VT17RE0,pop,10,B003XVYJ2S
AGSGL6VT17RE0,l2r,1,B004W4M80U
AGSGL6VT17RE0,l2r,2,B004KNWXBM
AGSGL6VT17RE0,l2r,3,B00506DAW4
AGSGL6VT17RE0,l2r,4,B0052XTW5Y
AGSGL6VT17RE0,l2r,5,B004T3G12K
AGSGL6VT17RE0,l2r,6,B0057QN6N0
AGSGL6VT17RE0,l2r,7,B005CX8JF8
AGSGL6VT17RE0,l2r,8,B0048EJUEQ
AGSGL6VT17RE0,l2r,9,B00513NIU0
AGSGL6VT17RE0,l2r,10,B0030MQJP0
AGTF8KS70RHCW,pop,1,B005C5YZ86
AGTF8KS70RHCW,pop,2,B004E10W0E
AGTF8KS70RHCW,pop,3,B00408AQ98
AGTF8KS70RHCW,pop,4,B004N62M26
AGTF8KS70RHCW,pop,5,B0038KX8S0
AGTF8KS70RHCW,pop,6,B004A8ZT9A
AGTF8KS70RHCW,pop,7,B005CCM48M
AGTF8KS70RHCW,pop,8,B0054H1I7S
AGTF8KS70RHCW,pop,9,B004AYDJM8
AGTF8KS70RHCW,pop,10,B003XVYJ2S
AGTF8KS70RHCW,l2r,1,B004W4M80U
AGTF8KS70RHCW,l2r,2,B004KNWXBM
AGTF8KS70RHCW,l2r,3,B00506DAW4
AGTF8KS70RHCW,l2r,4,B0052XTW5Y
AGTF8KS70RHCW,l2r,5,B004T3G12K
AGTF8KS70RHCW,l2r,6,B0057QN6N0
AGTF8KS70RHCW,l2r,7,B005CX8JF8
AGTF8KS70RHCW,l2r,8,B0048EJUEQ
AGTF8KS70RHCW,l2r,9,B00513NIU0
AGTF8KS70RHCW,l2r,10,B0030MQJP0
AHPD9XYCN3V99,pop,1,B005C5YZ86
AHPD9XYCN3V99,pop,2,B004E10W0E
AHPD9XYCN3V99,pop,3,B00408AQ98
AHPD9XYCN3V99,pop,4,B004N62M26
AHPD9XYCN3V99,pop,5,B0038KX8S0
AHPD9XYCN3V99,pop,6,B004A8ZT9A
AHPD9XYCN3V99,pop,7,B005CCM48M
AHPD9XYCN3V99,pop,8,B0054H1I7S
AHPD9XYCN3V99,pop,9,B004AYDJM8
AHPD9XYCN3V99,pop,10,B003XVYJ2S
AHPD9XYCN3V99,l2r,1,B004W4M80U
AHPD9XYCN3V99,l2r,2,B004KNWXBM
AHPD9XYCN3V99,l2r,3,B00506DAW4
AHPD9XYCN3V99,l2r,4,B0052XTW5Y
AHPD9XYCN3V99,l2r,5,B004T3G12K
AHPD9XYCN3V99,l2r,6,B0057QN6N0
AHPD9XYCN3V99,l2r,7,B005CX8JF8
AHPD9XYCN3V99,l2r,8,B0048EJUEQ
AHPD9XYCN3V99,l2r,9,B00513NIU0
AHPD9XYCN3V99,l2r,10,B0030MQJP0
AI38GSFB90M4L,pop,1,B005C5YZ86
AI38GSFB90M4L,pop,2,B004E10W0E
AI38GSFB90M4L,pop,3,B00408AQ98
AI38GSFB90M4L,pop,4,B004N62M26
AI38GSFB90M4L,pop,5,B0038KX8S0
AI38GSFB90M4L,pop,6,B004A8ZT9A
AI38GSFB90M4L,pop,7,B005CCM48M
AI38GSFB90M4L,pop,8,B0054H1I7S
AI38GSFB90M4L,pop,9,B004AYDJM8
AI38GSFB90M4L,pop,10,B003XVYJ2S
AI38GSFB90M4L,l2r,1,B004W4M80U
AI38GSFB90M4L,l2r,2,B004KNWXBM
AI38GSFB90M4L,l2r,3,B00506DAW4
AI38GSFB90M4L,l2r,4,B0052XTW5Y
AI38GSFB90M4L,l2r,5,B004T3G12K
AI38GSFB90M4L,l2r,6,B0057QN6N0
AI38GSFB90M4L,l2r,7,B005CX8JF8
AI38GSFB90M4L,l2r,8,B0048EJUEQ
AI38GSFB90M4L,l2r,9,B00513NIU0
AI38GSFB90M4L,l2r,10,B0030MQJP0
AI9Y3W3AJ4383,pop,1,B005C5YZ86
AI9Y3W3AJ4383,pop,2,B004E10W0E
AI9Y3W3AJ4383,pop,3,B00408AQ98
AI9Y3W3AJ4383,pop,4,B004N62M26
AI9Y3W3AJ4383,pop,5,B0038KX8S0
AI9Y3W3AJ4383,pop,6,B004A8ZT9A
AI9Y3W3AJ4383,pop,7,B005CCM48M
AI9Y3W3AJ4383,pop,8,B0054H1I7S
AI9Y3W3AJ4383,pop,9,B004AYDJM8
AI9Y3W3AJ4383,pop,10,B003XVYJ2S
AI9Y3W3AJ4383,l2r,1,B004W4M80U
AI9Y3W3AJ4383,l2r,2,B004KNWXBM
AI9Y3W3AJ4383,l2r,3,B00506DAW4
AI9Y3W3AJ4383,l2r,4,B0052XTW5Y
AI9Y3W3AJ4383,l2r,5,B004T3G12K
AI9Y3W3AJ4383,l2r,6,B0057QN6N0
AI9Y3W3AJ4383,l2r,7,B005CX8JF8
AI9Y3W3AJ4383,l2r,8,B0048EJUEQ
AI9Y3W3AJ4383,l2r,9,B00513NIU0
AI9Y3W3AJ4383,l2r,10,B0030MQJP0
AIFQBOUF9N4DX,pop,1,B005C5YZ86
AIFQBOUF9N4DX,pop,2,B004E10W0E
AIFQBOUF9N4DX,pop,3,B00408AQ98
AIFQBOUF9N4DX,pop,4,B004N62M26
AIFQBOUF9N4DX,pop,5,B0038KX8S0
AIFQBOUF9N4DX,pop,6,B004A8ZT9A
AIFQBOUF9N4DX,pop,7,B005CCM48M
AIFQBOUF9N4DX,pop,8,B0054H1I7S
AIFQBOUF9N4DX,pop,9,B004AYDJM8
AIFQBOUF9N4DX,pop,10,B003XVYJ2S
AIFQBOUF9N4DX,l2r,1,B004W4M80U
AIFQBOUF9N4DX,l2r,2,B004KNWXBM
AIFQBOUF9N4DX,l2r,3,B00506DAW4
AIFQBOUF9N4DX,l2r,4,B0052XTW5Y
AIFQBOUF9N4DX,l2r,5,B004T3G12K
AIFQBOUF9N4DX,l2r,6,B0057QN6N0
AIFQBOUF9N4DX,l2r,7,B005CX8JF8
AIFQBOUF9N4DX,l2r,8,B0048EJUEQ
AIFQBOUF9N4DX,l2r,9,B00513NIU0
AIFQBOUF9N4DX,l2r,10,B0030MQJP0
AIO247KHD2O40,pop,1,B005C5YZ86
AIO247KHD2O40,pop,2,B004E10W0E
AIO247KHD2O40,pop,3,B00408AQ98
AIO247KHD2O40,pop,4,B004N62M26
AIO247KHD2O40,pop,5,B0038KX8S0
AIO247KHD2O40,pop,6,B004A8ZT9A
AIO247KHD2O40,pop,7,B005CCM48M
AIO247KHD2O40,pop,8,B0054H1I7S
AIO247KHD2O40,pop,9,B004AYDJM8
AIO247KHD2O40,pop,10,B003XVYJ2S
AIO247KHD2O40,l2r,1,B004W4M80U
AIO247KHD2O40,l2r,2,B004KNWXBM
AIO247KHD2O40,l2r,3,B00506DAW4
AIO247KHD2O40,l2r,4,B0052XTW5Y
AIO247KHD2O40,l2r,5,B004T3G12K
AIO247KHD2O40,l2r,6,B0057QN6N0
AIO247KHD2O40,l2r,7,B005CX8JF8
AIO247KHD2O40,l2r,8,B0048EJUEQ
AIO247KHD2O40,l2r,9,B00513NIU0
AIO247KHD2O40,l2r,10,B0030MQJP0
AIW0QH84UBVB2,pop,1,B005C5YZ86
AIW0QH84UBVB2,pop,2,B004E10W0E
AIW0QH84UBVB2,pop,3,B00408AQ98
AIW0QH84UBVB2,pop,4,B004N62M26
AIW0QH84UBVB2,pop,5,B0038KX8S0
AIW0QH84UBVB2,pop,6,B004A8ZT9A
AIW0QH84UBVB2,pop,7,B005CCM48M
AIW0QH84UBVB2,pop,8,B0054H1I7S
AIW0QH84UBVB2,pop,9,B004AYDJM8
AIW0QH84UBVB2,pop,10,B003XVYJ2S
AIW0QH84UBVB2,l2r,1,B004W4M80U
AIW0QH84UBVB2,l2r,2,B004KNWXBM
AIW0QH84UBVB2,l2r,3,B00506DAW4
AIW0QH84UBVB2,l2r,4,B0052XTW5Y
AIW0QH84UBVB2,l2r,5,B004T3G12K
AIW0QH84UBVB2,l2r,6,B0057QN6N0
AIW0QH84UBVB2,l2r,7,B005CX8JF8
AIW0QH84UBVB2,l2r,8,B0048EJUEQ
AIW0QH84UBVB2,l2r,9,B00513NIU0
AIW0QH84UBVB2,l2r,10,B0030MQJP0
AJJH71T4KKHOH,pop,1,B005C5YZ86
AJJH71T4KKHOH,pop,2,B004E10W0E
AJJH71T4KKHOH,pop,3,B00408AQ98
AJJH71T4KKHOH,pop,4,B004N62M26
AJJH71T4KKHOH,pop,5,B0038KX8S0
AJJH71T4KKHOH,pop,6,B004A8ZT9A
AJJH71T4KKHOH,pop,7,B005CCM48M
AJJH71T4KKHOH,pop,8,B0054H1I7S
AJJH71T4KKHOH,pop,9,B004AYDJM8
AJJH71T4KKHOH,pop,10,B003XVYJ2S
AJJH71T4KKHOH,l2r,1,B004W4M80U
AJJH71T4KKHOH,l2r,2,B004KNWXBM
AJJH71T4KKHOH,l2r,3,B00506DAW4
AJJH71T4KKHOH,l2r,4,B0052XTW5Y
AJJH71T4KKHOH,l2r,5,B004T3G12K
AJJH71T4KKHOH,l2r,6,B0057QN6N0
AJJH71T4KKHOH,l2r,7,B005CX8JF8
AJJH71T4KKHOH,l2r,8,B0048EJUEQ
AJJH71T4KKHOH,l2r,9,B00513NIU0
AJJH71T4KKHOH,l2r,10,B0030MQJP0
AK1D8687TN8DR,pop,1,B005C5YZ86
AK1D8687TN8DR,pop,2,B004E10W0E
AK1D8687TN8DR,pop,3,B00408AQ98
AK1D8687TN8DR,pop,4,B004N62M26
AK1D8687TN8DR,pop,5,B0038KX8S0
AK1D8687TN8DR,pop,6,B004A8ZT9A
AK1D8687TN8DR,pop,7,B005CCM48M
AK1D8687TN8DR,pop,8,B0054H1I7S
AK1D8687TN8DR,pop,9,B004AYDJM8
AK1D8687TN8DR,pop,10,B003XVYJ2S
AK1D8687TN8DR,l2r,1,B004W4M80U
AK1D8687TN8DR,l2r,2,B004KNWXBM
AK1D8687TN8DR,l2r,3,B00506DAW4
AK1D8687TN8DR,l2r,4,B0052XTW5Y
AK1D8687TN8DR,l2r,5,B004T3G12K
AK1D8687TN8DR,l2r,6,B0057QN6N0
AK1D8687TN8DR,l2r,7,B005CX8JF8
AK1D8687TN8DR,l2r,8,B0048EJUEQ
AK1D8687TN8DR,l2r,9,B00513NIU0
AK1D8687TN8DR,l2r,10,B0030MQJP0
AK3F3IWDIDPWA,pop,1,B005C5YZ86
AK3F3IWDIDPWA,pop,2,B004E10W0E
AK3F3IWDIDPWA,pop,3,B00408AQ98
AK3F3IWDIDPWA,pop,4,B004N62M26
AK3F3IWDIDPWA,pop,5,B0038KX8S0
AK3F3IWDIDPWA,pop,6,B004A8ZT9A
AK3F3IWDIDPWA,pop,7,B005CCM48M
AK3F3IWDIDPWA,pop,8,B0054H1I7S
AK3F3IWDIDPWA,pop,9,B004AYDJM8
AK3F3IWDIDPWA,pop,10,B003XVYJ2S
AK3F3IWDIDPWA,l2r,1,B004W4M80U
AK3F3IWDIDPWA,l2r,2,B004KNWXBM
AK3F3IWDIDPWA,l2r,3,B00506DAW4
AK3F3IWDIDPWA,l2r,4,B0052XTW5Y
AK3F3IWDIDPWA,l2r,5,B004T3G12K
AK3F3IWDIDPWA,l2r,6,B0057QN6N0
AK3F3IWDIDPWA,l2r,7,B005CX8JF8
AK3F3IWDIDPWA,l2r,8,B0048EJUEQ
AK3F3IWDIDPWA,l2r,9,B00513NIU0
AK3F3IWDIDPWA,l2r,10,B0030MQJP0
AKAZL4BCL66AR,pop,1,B005C5YZ86
AKAZL4BCL66AR,pop,2,B004E10W0E
AKAZL4BCL66AR,pop,3,B00408AQ98
AKAZL4BCL66AR,pop,4,B004N62M26
AKAZL4BCL66AR,pop,5,B0038KX8S0
AKAZL4BCL66AR,pop,6,B004A8ZT9A
AKAZL4BCL66AR,pop,7,B005CCM48M
AKAZL4BCL66AR,pop,8,B0054H1I7S
AKAZL4BCL66AR,pop,9,B004AYDJM8
AKAZL4BCL66AR,pop,10,B003XVYJ2S
AKAZL4BCL66AR,l2r,1,B004W4M80U
AKAZL4BCL66AR,l2r,2,B004KNWXBM
AKAZL4BCL66AR,l2r,3,B00506DAW4
AKAZL4BCL66AR,l2r,4,B0052XTW5Y
AKAZL4BCL66AR,l2r,5,B004T3G12K
AKAZL4BCL66AR,l2r,6,B0057QN6N0
AKAZL4BCL66AR,l2r,7,B005CX8JF8
AKAZL4BCL66AR,l2r,8,B0048EJUEQ
AKAZL4BCL66AR,l2r,9,B00513NIU0
AKAZL4BCL66AR,l2r,10,B0030MQJP0
AKE6711D72LTX,pop,1,B005C5YZ86
AKE6711D72LTX,pop,2,B004E10W0E
AKE6711D72LTX,pop,3,B00408AQ98
AKE6711D72LTX,pop,4,B004N62M26
AKE6711D72LTX,pop,5,B0038KX8S0
AKE6711D72LTX,pop,6,B004A8ZT9A
AKE6711D72LTX,pop,7,B005CCM48M
AKE6711D72LTX,pop,8,B0054H1I7S
AKE6711D72LTX,pop,9,B004AYDJM8
AKE6711D72LTX,pop,10,B003XVYJ2S
AKE6711D72LTX,l2r,1,B004W4M80U
AKE6711D72LTX,l2r,2,B004KNWXBM
AKE6711D72LTX,l2r,3,B00506DAW4
AKE6711D72LTX,l2r,4,B0052XTW5Y
AKE6711D72LTX,l2r,5,B004T3G12K
AKE6711D72LTX,l2r,6,B0057QN6N0
AKE6711D72LTX,l2r,7,B005CX8JF8
AKE6711D72LTX,l2r,8,B0048EJUEQ
AKE6711D72LTX,l2r,9,B00513NIU0
AKE6711D72LTX,l2r,10,B0030MQJP0
AKH906R0Z1PPS,pop,1,B005C5YZ86
AKH906R0Z1PPS,pop,2,B004E10W0E
AKH906R0Z1PPS,pop,3,B00408AQ98
AKH906R0Z1PPS,pop,4,B004N62M26
AKH906R0Z1PPS,pop,5,B0038KX8S0
AKH906R0Z1PPS,pop,6,B004A8ZT9A
AKH906R0Z1PPS,pop,7,B005CCM48M
AKH906R0Z1PPS,pop,8,B0054H1I7S
AKH906R0Z1PPS,pop,9,B004AYDJM8
AKH906R0Z1PPS,pop,10,B003XVYJ2S
AKH906R0Z1PPS,l2r,1,B004W4M80U
AKH906R0Z1PPS,l2r,2,B004KNWXBM
AKH906R0Z1PPS,l2r,3,B00506DAW4
AKH906R0Z1PPS,l2r,4,B0052XTW5Y
AKH906R0Z1PPS,l2r,5,B004T3G12K
AKH906R0Z1PPS,l2r,6,B0057QN6N0
AKH906R0Z1PPS,l2r,7,B005CX8JF8
AKH906R0Z1PPS,l2r,8,B0048EJUEQ
AKH906R0Z1PPS,l2r,9,B00513NIU0
AKH906R0Z1PPS,l2r,10,B0030MQJP0
AKTCIQOZ6J6EO,pop,1,B005C5YZ86
AKTCIQOZ6J6EO,pop,2,B004E10W0E
AKTCIQOZ6J6EO,pop,3,B00408AQ98
AKTCIQOZ6J6EO,pop,4,B004N62M26
AKTCIQOZ6J6EO,pop,5,B0038KX8S0
AKTCIQOZ6J6EO,pop,6,B004A8ZT9A
AKTCIQOZ6J6EO,pop,7,B005CCM48M
AKTCIQOZ6J6EO,pop,8,B0054H1I7S
AKTCIQOZ6J6EO,pop,9,B004AYDJM8
AKTCIQOZ6J6EO,pop,10,B003XVYJ2S
AKTCIQOZ6J6EO,l2r,1,B004W4M80U
AKTCIQOZ6J6EO,l2r,2,B004KNWXBM
AKTCIQOZ6J6EO,l2r,3,B00506DAW4
AKTCIQOZ6J6EO,l2r,4,B0052XTW5Y
AKTCIQOZ6J6EO,l2r,5,B004T3G12K
AKTCIQOZ6J6EO,l2r,6,B0057QN6N0
AKTCIQOZ6J6EO,l2r,7,B005CX8JF8
AKTCIQOZ6J6EO,l2r,8,B0048EJUEQ
AKTCIQOZ6J6EO,l2r,9,B00513NIU0
AKTCIQOZ6J6EO,l2r,10,B0030MQJP0
ALDANLOE6UYEU,pop,1,B005C5YZ86
ALDANLOE6UYEU,pop,2,B004E10W0E
ALDANLOE6UYEU,pop,3,B00408AQ98
ALDANLOE6UYEU,pop,4,B004N62M26
ALDANLOE6UYEU,pop,5,B0038KX8S0
